ID	Section	Sentence	Desired_Section	Segment_annotation	Issue Type
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	Including GCPG-S results would support claims about combining lexical and syntactic constraints being more effective than using them independently.	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	I strongly recommend explicitly stating the language being studied at the beginning of the paper.	"""comments,_suggestions_and_typos"""	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Read “Data Statements for Natural Language Processing” (Bender and Friedman, 2018) or https://thegradient.pub/the-benderrule-on-naming-the-languages-we-study-and-why-it-matters/ for justification.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Readers unfamiliar with the area might appreciate more motivation for controllability in paraphrasing.	"""comments,_suggestions_and_typos"""	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	In lines 43–44, stating “lacking control might result in undesirable results” would benefit from concrete examples.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Line 46: Provide an example of a real-world application where syntactic control is useful, e.g., active voice in Text Simplification.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Lines 70–71: Clarify that exemplars are only available for testing due to dataset construction, or link to where it’s explained.	"""comments,_suggestions_and_typos"""	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Lines 211–214: Clarify whether multiple syntactic constraints can be concatenated and how lexical/syntactic conditions are separated.	"""comments,_suggestions_and_typos"""	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Clarify whether syntactic and lexical conditions are separated by [SEP] when combined.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	More detail is needed on how the Exemplar Dictionary was constructed for reproducibility.	"""comments,_suggestions_and_typos"""	I	H13. The authors could also do [extra experiment X]
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Explain how LCTs were obtained, and whether further post-processing or filtering was applied.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Provide statistics: size of the dictionary, average number of sentences per LCT.	"""comments,_suggestions_and_typos"""	I	H13. The authors could also do [extra experiment X]
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Why was the training set used to build the dictionary instead of a larger dataset for more variability?	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Lines 301–328: Clarify lexical condition extraction strategy, especially test-time confusion between keyword extraction and seq2seq models.	"""comments,_suggestions_and_typos"""	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	TF-IDF, TextRank, and KeyBERT are not seq2seq—was that approach actually used?	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Table 3 does not reflect the use of a seq2seq model—please clarify.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Table 2 uses “B-R”; should it be “BLEU-4”?	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Minor wording/style suggestions: Lines 76–77: “there lacks” → “there is no”	"""comments,_suggestions_and_typos"""	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Line 118: “significant performances” → “very good/high/strong performances”	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Line 139: “provide” → “introduce” or “develop”	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Line 229: “most simple” → “simplest”	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Line 256: use `\citep` instead of `\citet` for But et al. (2021)	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Line 508: “For the lack of space” → “Due to space constraints”	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Replace “besides” with “also” or “in addition” in lines 167, 181, 460, etc.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Comments, Suggestions, and Typos	Please review the manuscript again for other minor style issues.	"""comments,_suggestions_and_typos"""	I	Other
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	The paper conflates two separate questions: a) Does the visual information in multimodal models guard against reporting bias, and b) Does more-visually grounded text suffer less from reporting bias than less-visually grounded text?	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	By only comparing pretrained BERT vs Oscar, the experiments cannot separate questions, and are in danger of drawing unmerited conclusions (e.g. L504 'concludes that ... images+text outperform text-only models': but how well does text-only Oscar perform here?).	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	Disentangling them would require training a BERT model on Oscar's text data (maybe the model alluded to in preliminary experiments, L354?).	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	The 'distilled' model is close to this, but the discussion around this model is unclear.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	Oscar (and distilled BERT) are trained on COCO, which is part of Visual Genome.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	There is therefore a 'training on test' problem here, making it difficult to separate the effect of adding the visual modality vs matching the test distribution better than Wikipedia.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	In fairness, Section 5.3 and Table 5 compare VG-trained Oscar with (probably) VG-free CLIP and do not see any large differences between the two, indicating it’s not the VG-in-training that drives differences between BERT and the multimodal models (more likely genre/domain differences, or the actual visual inputs).	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	The paper is missing discussion of early related work that used e.g. McRae norms; e.g. Silberer et al (2013) and references therein.	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	It would be useful to check whether the McRae norms agreed with the extracted VG properties.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Summary of Weaknesses	The McRae dataset is smaller than the extracted VG dataset in this paper, but models might do better or show different patterns for the more salient concepts included in McRae.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	The term 'common sense' is currently overused and underdefined in NLP.	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	The discussion on L113-120 about 'visual commonsense' vs 'stereotypic visual attributes' is explicit about the context in this paper; reconsider whether 'visual commonsense' is the best terminology.	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	Do all the models use the same tokenisation?	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	The 'mask first token' methodology (Footnote 4) would lead to better MLM results for models with finer-grained/shorter subwords if tokenisation is not controlled for.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	Why does soft prompt tuning have a huge effect on Color (~20-30 points) but much less for other attribute types?	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	Figure 2/451: The Vokenization model has the second highest correlation gap between Wikipedia and COCO, after BERT — if true, does this imply vokenisation doesn’t work?	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	In Table 3, Column Color, Bert_L has the same values for Tune=N/Y. Is this a typo or coincidence?	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	A.2 Table 9: is it with or without tuning?	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	The appendix figures could use more explanation (e.g., what are the color indices in Figures 8,9; what are the subjects in Figures 6,7).	"""Summary_of_weaknesses"	B	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	It would help to show high/low correlation subjects (Table 11) for Single/Multi/Any subjects separately.	"""Summary_of_weaknesses"	I	
f4e8081d3275bbcb7628e2d971f4bc82e26fa4034d8f7d6f472da6b569b8ea4e413cfc27067218a17ff82b77c78e43e39f6930a87cf65dd8401f0b98764a2460	Comments, Suggestions, and Typos	Section 4.2 (Elicitation methods) includes paragraphs on soft prompt tuning and knowledge distillation, which is confusing.	"""Summary_of_weaknesses"	B	
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	My main concerns are the lack of novelty and proper comparison with a previous study.	"""Summary_of_weaknesses"	B	Other
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	As correctly mentioned in the paper, the work of Xu et al. is not based on MC dropout.	"""Summary_of_weaknesses"	I	Other
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	However, that work still provides a metric of uncertainty over a generated summary.	"""Summary_of_weaknesses"	I	Other
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	In fact, the metric of Xu et al. (namely the entropy of the generation distributions) comes with no or little extra computational costs, while the MC dropout of 10 or 20 introduces considerably large feedforward overheads.	"""Summary_of_weaknesses"	I	Other
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	I believe the method of Xu et al. can be compared against in the experiments of 5.1.	"""Summary_of_weaknesses"	I	Other
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	This can let the reader know whether the extra cost of MC dropout method comes with considerable benefits.	"""Summary_of_weaknesses"	I	Other
a8f89cc345ff1d003011e9952aa869abc3a87ea1a0344436261ac7b3a6099c24921f53e324b0f43af1841432485da9efdb7fe4f2cb24c6324659006a6774caa2	Summary of Weaknesses	There is no specific novelty in the method.	"""Summary_of_weaknesses"	B	The contribution is not novel
